jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
26,7,2017,stage_5,tour-de-wallonie,2.HC,2017 VOO-Tour de Wallonie Stage 5.gpx,https://www.komoot.com/tour/2969738293,89.7,7.06,65.3,30.4,0.488,,177.0,14.3,1.48,0.488,,,,,,,,,193.05,1789.0,1660.0,275.0,22.0,2.0,1.0,0.0,0.0,0.0,0.6812,0.4785,0.0,0.0,0.0,3.3,0.03,0.04,190.0,0.24,359.0
28,7,2017,stage_12,tour-of-magnificent-qinghai,2.HC,2017 Tour of Qinghai Lake Stage 12.gpx,https://www.komoot.com/tour/2969703123,0.673,4.78,13.0,,87.2,,13.7,4.79,,87.2,,,,,,,,,103.72,261.0,201.0,1195.0,1106.0,1.0,0.0,0.0,0.0,0.0,0.9392,0.0,0.0,0.0,0.0,0.6,-0.07,-0.4,261.0,0.15,117.0
29,7,2017,stage_13,tour-of-magnificent-qinghai,2.HC,2017 Tour of Qinghai Lake Stage 13.gpx,https://www.komoot.com/tour/2969703860,10.1,3.37,42.9,,60.8,,47.8,5.9,,69.3,5.83,,,,,,,,114.77,98.0,109.0,1236.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,-0.04,52.0,-0.03,36.0
29,7,2017,stage_1,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 1.gpx,https://www.komoot.com/tour/2969633770,96.3,1.5,30.5,3.48,,,130.0,0.603,0.728,0.148,0.255,0.138,0.111,,,,,,132.5,1134.0,1152.0,372.0,200.0,4.0,0.0,0.0,0.0,0.0,0.4004,0.0,0.0,0.0,0.0,-0.2,-0.07,-0.02,39.0,0.23,707.0
29,7,2017,result,san-sebastian,1.UWT,2017 Clasica Ciclista San Sebastian.gpx,https://www.komoot.com/tour/2969391421,163.0,8.09,43.5,7.93,10.7,,221.0,2.08,0.87,10.9,1.71,0.0,0.0,,,,,,234.5,4150.0,4151.0,548.0,2.0,11.0,7.0,3.0,0.0,0.0,0.9717,0.9717,0.755,0.0,0.0,-0.1,-0.07,-2.84,15.0,0.17,560.0
30,7,2017,stage_2,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 2.gpx,https://www.komoot.com/tour/2969634822,91.4,11.1,9.83,10.8,0.932,0.0,120.0,2.64,6.39,1.45,5.05,,0.112,,,,,,129.97,827.0,854.0,323.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.2,-0.52,83.0,-0.04,286.0
30,7,2017,result,la-poly-normande,1.1,2017 La Poly Normande.gpx,https://www.komoot.com/tour/2969511245,169.0,,0.0,,,,115.0,54.2,,,,,,,,,,,168.8,2192.0,2124.0,189.0,35.0,11.0,0.0,0.0,0.0,0.0,0.936,0.0,0.0,0.0,0.0,3.0,1.0,0.26,175.0,0.13,668.0
30,7,2017,result,rad-am-ring,1.1,2017 Rad am Ring.gpx,https://www.komoot.com/tour/2969561134,7.85,18.7,1.61,,64.2,,17.5,2.22,,74.2,31.2,49.3,22.9,2.55,,,,,136.77,2631.0,2632.0,626.0,342.0,11.0,5.0,0.0,0.0,0.0,0.9994,0.9994,0.0,0.0,0.0,2.9,1.33,0.02,323.0,-0.15,969.0
30,7,2017,result,ride-london-classic,1.UWT,2017 Prudential RideLondon-Surrey Classic.gpx,https://www.komoot.com/tour/2969559527,74.3,0.85,89.4,17.8,0.305,0.122,174.0,9.28,0.525,0.448,1.27,2.16,1.82,,,,,,185.51,1643.0,1642.0,250.0,2.0,5.0,4.0,0.0,0.0,0.0,0.6704,0.6704,0.0,0.0,0.0,0.2,0.03,0.08,9.0,0.07,174.0
31,7,2017,stage_1,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 1.gpx,https://www.komoot.com/tour/2969591157,25.6,0.615,166.0,20.9,0.331,,213.0,1.0,,0.359,0.699,,,,,,,,213.9,2186.0,2223.0,2376.0,1379.0,2.0,2.0,2.0,2.0,2.0,0.696,0.696,0.696,0.696,0.696,-1.4,-0.17,-0.38,109.0,1.8,1087.0
31,7,2017,stage_3,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 3.gpx,https://www.komoot.com/tour/2969635571,147.0,2.05,5.12,1.9,4.2,0.0,156.0,0.822,0.515,4.28,0.655,0.0,,,,,,,161.09,2226.0,1867.0,927.0,224.0,5.0,4.0,3.0,1.0,0.0,0.9997,0.921,0.921,0.921,0.0,11.6,3.13,0.58,129.0,-0.05,129.0
31,7,2017,result,circuito-de-getxo,1.1,2017 Circuito de Getxo - Memorial Ricardo Otxoa.gpx,https://www.komoot.com/tour/2969390355,68.7,45.5,16.7,38.9,,0.28,142.0,28.6,2.44,0.67,3.13,,,,,,,,171.55,1203.0,1210.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.83,1.14,70.0,-0.12,306.0
1,8,2017,stage_1,vuelta-a-burgos,2.HC,2017 Vuelta a Burgos Stage 1.gpx,https://www.komoot.com/tour/2969783680,107.0,11.2,34.6,0.766,0.253,,153.0,1.04,0.15,0.446,0.661,0.507,,0.0,,,,,154.91,1552.0,1472.0,1005.0,827.0,8.0,1.0,0.0,0.0,0.0,0.9068,0.3393,0.0,0.0,0.0,6.7,2.03,1.46,114.0,0.21,580.0
1,8,2017,stage_2,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 2.gpx,https://www.komoot.com/tour/2969591692,55.4,,94.3,1.47,,,151.0,0.0,,,,,,,,,,,151.02,2011.0,1454.0,1939.0,1296.0,5.0,3.0,3.0,1.0,0.0,0.9996,0.9996,0.9996,0.9996,0.0,5.6,5.93,4.94,337.0,-0.01,647.0
1,8,2017,stage_4,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 4.gpx,https://www.komoot.com/tour/2969636579,208.0,5.2,6.64,3.85,6.16,,221.0,1.04,1.45,6.95,2.61,2.46,1.03,1.59,,,,,234.3,1463.0,1556.0,466.0,212.0,3.0,0.0,0.0,0.0,0.0,0.2104,0.0,0.0,0.0,0.0,-0.7,-0.17,0.16,39.0,-0.1,475.0
2,8,2017,stage_3,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 3.gpx,https://www.komoot.com/tour/2969592042,7.81,0.0,,1.11,,,8.92,,,,,,,,,,,,8.99,441.0,4.0,2661.0,2220.0,1.0,1.0,1.0,0.0,0.0,0.9783,0.9783,0.9783,0.0,0.0,3.4,5.5,5.68,441.0,4.86,441.0
2,8,2017,stage_2,vuelta-a-burgos,2.HC,2017 Vuelta a Burgos Stage 2.gpx,https://www.komoot.com/tour/2969784336,109.0,0.594,44.1,,,,154.0,0.0,,0.134,0.291,0.157,,,,,,,153.93,1522.0,1335.0,988.0,522.0,4.0,3.0,1.0,0.0,0.0,0.9538,0.9538,0.1661,0.0,0.0,-1.0,-1.0,-1.02,109.0,-0.1,559.0
2,8,2017,stage_5,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 5.gpx,https://www.komoot.com/tour/2969638887,107.0,12.8,7.55,2.81,0.244,,129.0,3.16,0.792,1.26,3.83,0.845,,,,,,,134.61,1392.0,1411.0,407.0,198.0,8.0,2.0,0.0,0.0,0.0,0.9379,0.7062,0.0,0.0,0.0,0.4,0.13,-0.06,139.0,0.23,541.0
3,8,2017,stage_4,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 4.gpx,https://www.komoot.com/tour/2969592556,24.5,,121.0,53.2,,,186.0,13.0,,,0.0,,,,,,,,198.84,1267.0,1378.0,1725.0,1353.0,3.0,2.0,2.0,0.0,0.0,0.7628,0.4958,0.4958,0.0,0.0,-1.1,-0.23,0.06,67.0,0.17,383.0
3,8,2017,stage_6,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 6.gpx,https://www.komoot.com/tour/2969639720,145.0,20.1,19.2,0.629,1.32,0.0,182.0,2.15,0.471,1.65,1.49,1.15,0.0,,,,,,187.36,3458.0,2865.0,1137.0,235.0,12.0,7.0,2.0,1.0,1.0,0.9422,0.9422,0.9422,0.7089,0.7089,2.3,2.2,0.02,71.0,0.36,723.0
3,8,2017,result,uec-road-european-championships-itt,CC,2017 UEC European Championships - ITT.gpx,https://www.komoot.com/tour/2969732736,15.7,0.485,0.532,7.26,,,31.3,0.0,,0.22,0.222,0.222,,,,,,,31.86,93.0,94.0,64.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.07,0.06,93.0,-0.0,93.0
3,8,2017,stage_3,vuelta-a-burgos,2.HC,2017 Vuelta a Burgos Stage 3.gpx,https://www.komoot.com/tour/2969784862,128.0,1.35,44.3,,,,164.0,8.74,,0.256,,,,,,,,,173.24,3117.0,2314.0,1506.0,577.0,7.0,6.0,2.0,1.0,1.0,0.9993,0.9993,0.9993,0.9993,0.9993,8.5,9.87,9.94,712.0,0.38,598.0
4,8,2017,stage_5,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 5.gpx,https://www.komoot.com/tour/2969593382,141.0,10.7,8.05,13.8,15.1,,159.0,13.9,,15.3,0.106,,,,,,,,187.8,1266.0,1251.0,1587.0,1283.0,4.0,4.0,0.0,0.0,0.0,0.9118,0.9118,0.0,0.0,0.0,-1.4,-1.83,-1.9,57.0,-0.01,74.0
4,8,2017,stage_7,tour-de-pologne,2.UWT,2017 Tour de Pologne Stage 7.gpx,https://www.komoot.com/tour/2969640594,103.0,19.1,9.29,,,,131.0,0.0,,,,,,,,,,,131.27,2785.0,2788.0,1000.0,622.0,8.0,8.0,2.0,0.0,0.0,0.9992,0.9992,0.8914,0.0,0.0,3.8,5.27,4.12,227.0,-0.37,901.0
4,8,2017,stage_4,vuelta-a-burgos,2.HC,2017 Vuelta a Burgos Stage 4.gpx,https://www.komoot.com/tour/2969785423,127.0,0.648,19.2,,,,146.0,,,,0.703,0.703,,,,,,,147.32,936.0,787.0,1015.0,773.0,3.0,1.0,0.0,0.0,0.0,0.9995,0.9995,0.0,0.0,0.0,6.0,3.47,2.34,175.0,-0.11,364.0
4,8,2017,prologue,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Prologue.gpx,https://www.komoot.com/tour/2969745998,0.0,0.512,4.8,,,,5.36,,,,,,,,,,,,5.38,28.0,30.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.04,28.0,-0.04,28.0
5,8,2017,stage_6,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 6.gpx,https://www.komoot.com/tour/2969594000,53.8,0.25,28.1,16.2,1.7,,90.3,8.1,,1.7,,,,,,,,,99.91,2256.0,1465.0,2456.0,1378.0,2.0,2.0,2.0,2.0,2.0,0.9961,0.9961,0.9961,0.9961,0.9961,4.9,6.2,7.38,515.0,-0.1,1013.0
5,8,2017,stage_1,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 1.gpx,https://www.komoot.com/tour/2969746598,18.9,2.81,179.0,0.751,0.934,,199.0,0.633,2.36,1.02,0.6,,,,,,,,202.91,1477.0,1483.0,378.0,1.0,3.0,2.0,1.0,0.0,0.0,0.8742,0.8742,0.8742,0.0,0.0,-0.7,-1.2,-0.42,66.0,0.0,322.0
5,8,2017,result,dwars-door-het-hageland,1.1,2017 Dwars door het Hageland - Aarschot.gpx,https://www.komoot.com/tour/2969413757,61.8,21.2,0.24,83.9,0.117,,56.2,109.0,9.28,0.243,22.2,10.8,0.444,8.25,,,,,193.37,2183.0,2154.0,102.0,11.0,3.0,0.0,0.0,0.0,0.0,0.3377,0.0,0.0,0.0,0.0,2.5,0.17,-0.12,435.0,0.12,484.0
5,8,2017,result,european-championships-mu,CC,2017 UEC European Championships.gpx,https://www.komoot.com/tour/2969733593,48.2,7.05,4.26,33.1,4.79,,140.0,14.2,0.896,4.79,2.06,1.19,0.0,,,,,,159.92,508.0,508.0,64.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.23,-0.16,62.0,0.02,169.0
5,8,2017,stage_5,vuelta-a-burgos,2.HC,2017 Vuelta a Burgos Stage 5.gpx,https://www.komoot.com/tour/2969785938,87.7,0.499,47.8,,0.835,,136.0,,,0.841,0.147,0.528,0.388,,,,,,137.07,2266.0,1504.0,1865.0,948.0,5.0,4.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,11.2,9.77,7.74,732.0,-0.01,571.0
6,8,2017,stage_7,tour-of-utah,2.HC,2017 The Larry H.Miller Tour of Utah Stage 7.gpx,https://www.komoot.com/tour/2969595312,6.69,3.75,2.66,106.0,,,86.9,31.9,,,,,,,,,,,118.69,1703.0,1704.0,1476.0,1326.0,11.0,0.0,0.0,0.0,0.0,0.9597,0.0,0.0,0.0,0.0,5.4,0.53,-1.06,149.0,0.02,718.0
6,8,2017,stage_2,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 2.gpx,https://www.komoot.com/tour/2969747607,42.3,1.02,170.0,,0.642,0.106,212.0,1.88,0.328,0.642,,,,,,,,,214.61,2337.0,2177.0,677.0,85.0,6.0,4.0,2.0,0.0,0.0,0.9398,0.9398,0.9398,0.0,0.0,1.4,1.23,0.56,68.0,0.31,548.0
7,8,2017,stage_1,renewi-tour,2.UWT,2017 BinckBank Tour Stage 1.gpx,https://www.komoot.com/tour/2969360237,24.8,6.56,4.26,38.7,11.3,,127.0,30.6,8.06,12.2,2.64,2.75,0.978,0.0,,,,,178.51,278.0,254.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.07,-0.1,31.0,0.03,87.0
7,8,2017,stage_3,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 3.gpx,https://www.komoot.com/tour/2969748284,23.9,3.2,134.0,,1.52,,156.0,4.18,0.87,1.52,0.0,,,,,,,,162.11,2702.0,2585.0,888.0,114.0,5.0,4.0,2.0,1.0,0.0,0.9538,0.7033,0.7033,0.7033,0.0,2.3,-0.27,-1.34,48.0,-0.52,792.0
8,8,2017,stage_2,renewi-tour,2.UWT,2017 BinckBank Tour Stage 2.gpx,https://www.komoot.com/tour/2969360908,1.08,1.06,,6.11,,,6.74,0.187,1.94,0.0,,,,,,,,,8.84,4.0,5.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03,0.04,4.0,-0.01,4.0
8,8,2017,prologue,tour-de-l-ain,2.1,2017 Tour de l'Ain Prologue.gpx,https://www.komoot.com/tour/2969658620,0.805,0.71,2.11,0.0,0.259,,3.4,0.23,0.0,0.0,,,,,,,,,3.89,15.0,18.0,241.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.47,-0.08,15.0,-0.08,15.0
8,8,2017,stage_4,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 4.gpx,https://www.komoot.com/tour/2969748845,47.3,,104.0,,0.975,,151.0,,0.382,0.4,,,,,,,,,152.8,2842.0,2490.0,921.0,155.0,5.0,5.0,3.0,2.0,0.0,0.9999,0.9999,0.9999,0.9999,0.0,8.6,7.5,7.46,599.0,-0.22,582.0
9,8,2017,stage_3,renewi-tour,2.UWT,2017 BinckBank Tour Stage 3.gpx,https://www.komoot.com/tour/2969361527,51.2,6.17,4.81,108.0,,,128.0,58.7,5.18,0.803,0.836,0.516,,,,,,,192.67,333.0,320.0,47.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.07,-0.02,43.0,-0.0,35.0
9,8,2017,stage_5,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 5.gpx,https://www.komoot.com/tour/2969749425,38.0,0.0,142.0,,0.236,,177.0,0.0,3.15,0.236,,,,,,,,,180.3,2434.0,2799.0,1071.0,0.0,5.0,4.0,2.0,0.0,0.0,0.9999,0.9999,0.5419,0.0,0.0,3.7,3.9,3.84,195.0,0.33,805.0
9,8,2017,stage_1,tour-de-l-ain,2.1,2017 Tour de l'Ain Stage 1.gpx,https://www.komoot.com/tour/2969659111,113.0,14.6,11.5,0.877,0.608,,128.0,11.3,,1.64,0.697,0.0,,,,,,,140.94,1105.0,1111.0,304.0,175.0,4.0,0.0,0.0,0.0,0.0,0.9686,0.0,0.0,0.0,0.0,1.9,-1.6,-1.28,107.0,0.03,405.0
10,8,2017,stage_1,arctic-race-of-norway,2.HC,2017 Arctic Race of Norway Stage 1.gpx,https://www.komoot.com/tour/2969347928,37.8,5.12,112.0,0.0,1.32,0.0,150.0,4.99,,1.32,0.304,,,,,,,,156.26,2735.0,2706.0,428.0,1.0,7.0,3.0,1.0,0.0,0.0,0.9363,0.9363,0.5703,0.0,0.0,3.0,-1.0,-2.24,78.0,0.0,784.0
10,8,2017,stage_1,colorado-classic,2.HC,2017 Colorado Classic Stage 1.gpx,https://www.komoot.com/tour/2969395281,39.3,13.8,43.7,51.0,,,131.0,20.0,,0.875,4.4,0.345,0.315,,,,,,152.09,1700.0,1698.0,1992.0,1817.0,6.0,6.0,0.0,0.0,0.0,0.9019,0.9019,0.0,0.0,0.0,-1.0,0.03,-0.04,97.0,0.02,566.0
10,8,2017,stage_6,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 6.gpx,https://www.komoot.com/tour/2969750008,85.2,3.6,91.6,,0.544,,167.0,11.3,2.21,0.544,0.895,0.895,,,,,,,182.12,3242.0,3006.0,801.0,28.0,8.0,5.0,4.0,1.0,0.0,0.9997,0.9137,0.9137,0.739,0.0,2.9,2.03,0.54,172.0,0.14,805.0
10,8,2017,stage_4,renewi-tour,2.UWT,2017 BinckBank Tour Stage 4.gpx,https://www.komoot.com/tour/2969362247,20.7,35.2,,70.9,,,100.0,50.2,2.52,0.141,0.725,0.583,,,,,,,153.17,745.0,775.0,109.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,-0.24,33.0,-0.04,247.0
10,8,2017,stage_2,tour-de-l-ain,2.1,2017 Tour de l'Ain Stage 2.gpx,https://www.komoot.com/tour/2969659554,134.0,1.5,11.0,0.0,,,134.0,12.3,,,,,,,,,,,146.02,737.0,761.0,319.0,191.0,2.0,0.0,0.0,0.0,0.0,0.5467,0.0,0.0,0.0,0.0,-0.3,-0.07,-0.12,6.0,0.04,297.0
10,8,2017,stage_1,czech-tour,2.1,2017 Czech Cycling Tour Stage 1.gpx,https://www.komoot.com/tour/2969404138,17.5,0.966,,0.0,,,17.5,1.01,,,,,,,,,,,18.58,121.0,122.0,329.0,233.0,1.0,0.0,0.0,0.0,0.0,0.4037,0.0,0.0,0.0,0.0,0.3,-0.07,-0.56,106.0,-0.01,121.0
11,8,2017,stage_3,tour-de-l-ain,2.1,2017 Tour de l'Ain Stage 3.gpx,https://www.komoot.com/tour/2969660067,122.0,1.79,10.9,0.316,0.163,,131.0,3.69,,0.163,,,,,,,,,135.12,2902.0,2571.0,946.0,198.0,6.0,5.0,3.0,1.0,0.0,0.9485,0.9485,0.847,0.3766,0.0,0.3,-0.93,-2.92,61.0,1.44,1482.0
11,8,2017,stage_5,renewi-tour,2.UWT,2017 BinckBank Tour Stage 5.gpx,https://www.komoot.com/tour/2969363863,,,,,,,,,4.11,5.2,,0.137,,,,,,,160.96,1309.0,1316.0,172.0,46.0,3.0,0.0,0.0,0.0,0.0,0.4264,0.0,0.0,0.0,0.0,-0.6,-0.1,-0.4,67.0,-0.02,473.0
11,8,2017,stage_2,arctic-race-of-norway,2.HC,2017 Arctic Race of Norway Stage 2.gpx,https://www.komoot.com/tour/2969348307,29.3,8.89,122.0,,24.0,,151.0,,,32.9,,,,,,,,,184.2,2049.0,2010.0,334.0,1.0,5.0,4.0,1.0,0.0,0.0,0.8227,0.8227,0.2175,0.0,0.0,-0.2,-0.17,-0.32,64.0,0.03,615.0
11,8,2017,stage_2,colorado-classic,2.HC,2017 Colorado Classic Stage 2.gpx,https://www.komoot.com/tour/2969395896,66.5,27.1,,9.64,,,92.2,11.1,,,,,,,,,,,103.1,2270.0,2270.0,3118.0,2907.0,10.0,10.0,0.0,0.0,0.0,0.957,0.957,0.0,0.0,0.0,-2.8,-4.13,-3.18,255.0,0.09,1135.0
11,8,2017,stage_2,czech-tour,2.1,2017 Czech Cycling Tour Stage 2.gpx,https://www.komoot.com/tour/2969404865,149.0,6.27,48.9,,0.569,,193.0,4.85,5.61,1.14,0.774,,,,,,,,204.94,2341.0,2274.0,612.0,214.0,8.0,3.0,1.0,0.0,0.0,0.9287,0.5401,0.1448,0.0,0.0,-0.5,-0.9,-1.16,43.0,0.64,795.0
12,8,2017,stage_7,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 7.gpx,https://www.komoot.com/tour/2969750958,30.3,1.36,130.0,,0.186,,155.0,2.4,3.75,0.0,,,,,,,,,161.86,2283.0,2097.0,506.0,19.0,6.0,4.0,2.0,0.0,0.0,0.9997,0.9997,0.9997,0.0,0.0,7.9,6.83,6.8,108.0,-0.1,752.0
12,8,2017,stage_3,arctic-race-of-norway,2.HC,2017 Arctic Race of Norway Stage 3.gpx,https://www.komoot.com/tour/2969348774,52.8,0.85,126.0,0.0,5.78,,179.0,,,2.99,0.151,,,,,,,,185.29,1976.0,1719.0,274.0,1.0,6.0,3.0,0.0,0.0,0.0,0.9998,0.9998,0.0,0.0,0.0,3.5,5.37,5.04,288.0,0.14,499.0
12,8,2017,stage_3,colorado-classic,2.HC,2017 Colorado Classic Stage 3.gpx,https://www.komoot.com/tour/2969396922,38.4,2.32,59.4,28.4,1.28,0.147,115.0,7.15,0.0,1.85,1.6,7.42,,0.111,,,,,130.86,1990.0,1991.0,2878.0,1580.0,4.0,1.0,1.0,1.0,1.0,0.6646,0.4155,0.4155,0.4155,0.4155,0.0,-0.1,0.04,59.0,1.69,1002.0
12,8,2017,stage_6,renewi-tour,2.UWT,2017 BinckBank Tour Stage 6.gpx,https://www.komoot.com/tour/2969364334,,,,,,,,,0.608,0.507,,1.88,,,,,,,205.88,2935.0,2688.0,677.0,50.0,7.0,4.0,2.0,0.0,0.0,0.8789,0.8789,0.6575,0.0,0.0,0.4,0.33,0.52,140.0,0.42,547.0
12,8,2017,stage_4,tour-de-l-ain,2.1,2017 Tour de l'Ain Stage 4.gpx,https://www.komoot.com/tour/2969660386,110.0,,1.2,0.182,,,111.0,,,,,,,,,,,,111.07,2583.0,3246.0,1497.0,235.0,4.0,4.0,3.0,1.0,1.0,0.7804,0.7804,0.7804,0.7804,0.7804,-0.5,-1.1,-0.78,40.0,0.42,1279.0
12,8,2017,stage_3,czech-tour,2.1,2017 Czech Cycling Tour Stage 3.gpx,https://www.komoot.com/tour/2969405768,154.0,5.09,25.8,1.09,,0.0,181.0,1.85,3.21,0.257,0.362,,,,,,,,186.18,2817.0,2792.0,935.0,248.0,9.0,7.0,1.0,1.0,0.0,0.966,0.966,0.5378,0.5378,0.0,-3.9,-4.6,-4.16,183.0,0.39,593.0
13,8,2017,stage_4,arctic-race-of-norway,2.HC,2017 Arctic Race of Norway Stage 4.gpx,https://www.komoot.com/tour/2969349879,74.9,8.0,75.4,1.95,,,158.0,1.14,0.712,0.151,0.151,,,,,,,,161.21,1730.0,1725.0,174.0,1.0,8.0,1.0,0.0,0.0,0.0,0.9779,0.481,0.0,0.0,0.0,-1.2,-2.73,0.12,104.0,0.01,282.0
13,8,2017,stage_4,colorado-classic,2.HC,2017 Colorado Classic Stage 4.gpx,https://www.komoot.com/tour/2969398184,46.1,25.9,,46.8,3.17,0.0,111.0,2.71,,8.19,0.581,0.0,0.0,0.489,,,,,121.16,380.0,381.0,1609.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.43,-0.4,38.0,0.02,160.0
13,8,2017,stage_8,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 8.gpx,https://www.komoot.com/tour/2969751601,69.5,2.17,85.5,,1.83,0.117,153.0,3.28,0.731,1.94,0.727,0.727,,,,,,,159.67,2796.0,2617.0,634.0,11.0,8.0,5.0,1.0,0.0,0.0,0.9999,0.9234,0.6054,0.0,0.0,5.7,1.5,0.58,124.0,0.21,679.0
13,8,2017,stage_7,renewi-tour,2.UWT,2017 BinckBank Tour Stage 7.gpx,https://www.komoot.com/tour/2969364888,,,,,,,111.0,71.6,7.32,3.94,,0.431,,,,,,,193.08,1041.0,1009.0,107.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.8401,0.0,0.0,0.0,0.0,3.3,-0.33,-0.32,112.0,-0.03,80.0
13,8,2017,stage_4,czech-tour,2.1,2017 Czech Cycling Tour Stage 4.gpx,https://www.komoot.com/tour/2969406606,133.0,,17.0,0.333,,,150.0,0.236,0.0,0.0,0.113,0.0,,,,,,,150.2,1767.0,1734.0,616.0,213.0,11.0,1.0,1.0,0.0,0.0,0.9702,0.3026,0.3026,0.0,0.0,-0.1,-0.7,-2.22,128.0,0.6,507.0
14,8,2017,stage_9,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 9.gpx,https://www.komoot.com/tour/2969752149,67.6,0.815,113.0,1.32,1.76,,155.0,27.8,0.381,1.76,0.0,0.0,,,,,,,184.66,4123.0,3337.0,1940.0,154.0,10.0,7.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.6128,0.6128,6.4,5.73,3.38,195.0,0.5,861.0
15,8,2017,stage_10,volta-a-portugal,2.1,2017 Volta a Portugal em Bicicleta Santander Totta Stage 10.gpx,https://www.komoot.com/tour/2969747113,9.37,0.582,10.3,,,,19.6,0.582,,,,,,,,,,,20.28,263.0,276.0,628.0,438.0,1.0,1.0,0.0,0.0,0.0,0.5576,0.5576,0.0,0.0,0.0,0.4,-0.4,-1.04,13.0,-0.06,263.0
15,8,2017,stage_1,tour-du-limousin,2.1,2017 Tour du Limousin Stage 1.gpx,https://www.komoot.com/tour/2969665216,137.0,3.21,28.2,,0.253,,162.0,6.52,,0.253,,,,,,,,,168.53,2130.0,2190.0,521.0,163.0,8.0,1.0,0.0,0.0,0.0,0.9275,0.5347,0.0,0.0,0.0,4.5,1.27,0.62,73.0,0.24,746.0
16,8,2017,stage_2,tour-du-limousin,2.1,2017 Tour du Limousin Stage 2.gpx,https://www.komoot.com/tour/2969665611,185.0,0.0,1.19,,,,178.0,7.84,,,,,,,,,,,185.93,2853.0,2565.0,679.0,253.0,10.0,4.0,2.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,6.3,6.77,4.9,295.0,0.24,690.0
